Name,Genre,Publisher,ESRB_Rating,Developer,Critic_Score
Enslaved: Odyssey to the West,Action,Namco Bandai,T,Ninja Theory,7.9
No More Heroes,Action,Ubisoft,M,Grasshopper Manufacture,8.2
MX 2002 Featuring Ricky Carmichael,Racing,THQ,E,Pacific Coast Power & Light,8.0
Lunar: Silver Star Story Complete,Role-Playing,Working Designs,T,Game Arts,7.6
Metal Gear Solid 3: Subsistence,Action,Konami,M,Kojima Productions,9.4
WWF Raw (2002),Fighting,THQ,T,Anchor,6.5
Poochy & Yoshi's Woolly World,Platform,Nintendo,E,Good-Feel,7.5
Disgaea 3: Absence of Justice,Role-Playing,NIS America,T,Nippon Ichi Software,7.8
Puyo Puyo Tetris,Puzzle,Sega,E,Sonic Team,8.3
Secret Agent Clank(US sales),Platform,Sony Computer Entertainment,E10,High Impact Games,7.2
Lara Croft and the Guardian of Light,Adventure,Square Enix,T,Crystal Dynamics,8.3
Medieval II: Total War,Strategy,Sega,T,The Creative Assembly,8.8
Yakuza: Dead Souls,Shooter,Sega,M,Sega,7.0
Donkey Kong Jungle Climber,Platform,Nintendo,E,Paon Corporation,7.8
Petz Catz Clan,Simulation,Ubisoft,E,Ubisoft,5.0
Viva Pinata: Pocket Paradise,Simulation,THQ,E,Rare Ltd.,8.1
Dragon Ball Z: Shin Budokai,Fighting,Atari,T,Dimps Corporation,7.4
Hotel Dusk: Room 215,Adventure,Nintendo,T,Cing,8.0
Just Dance 2015,Music,Ubisoft,E10,Ubisoft Paris,8.1
Assassin's Creed II,Action,Ubisoft,M,Ubisoft Montreal,8.5
Gauntlet Legends,Action,Midway Games,T,Atari Games,6.0
Bust A Groove,Misc,989 Studios,E,Metro,7.7
Fire Emblem: Path of Radiance,Role-Playing,Nintendo,T,Intelligent Systems,8.6
METRO 2033,Shooter,THQ,M,4a-games,7.4
Mario Tennis Ultra Smash,Sports,Nintendo,E,Camelot Software Planning,6.1
Tactics Ogre: Let Us Cling Together,Role-Playing,Square Enix,T,Square Enix,9.0
SSX Tricky,Sports,EA Sports BIG,E,EA Canada,8.4
Sacred 2: Fallen Angel,Role-Playing,CDV Software Entertainment,M,Ascaron Entertainment,7.0
Time Crisis: Razing Storm,Shooter,Namco Bandai,T,Nex Entertainment,5.8
Over the Hedge,Platform,Activision,E10,Edge of Reality,6.5
Tatsunoko vs. Capcom: Ultimate All-Stars,Fighting,Capcom,T,Eighting,8.3
Dragon Ball: Fusions,Role-Playing,Namco Bandai Games,T,Ganbarion,6.3
Manhunt 2,Action,Rockstar Games,M,Rockstar Toronto,5.8
NBA Street Vol. 2,Sports,EA Sports BIG,E,EA Canada,8.8
Rune Factory: A Fantasy Harvest Moon,Role-Playing,Natsume,E,Neverland Company,8.1
Clock Tower,Adventure,ASCII Entertainment,M,Human Entertainment,6.1
007 Racing,Racing,Electronic Arts,T,Eutechnyx,6.1
Phoenix Wright: Ace Attorney - Justice for All,Adventure,Capcom,T,Capcom,7.6
Excite Truck,Racing,Nintendo,E,Monster Games Inc.,7.0
Sonic & Sega All-Stars Racing Transformed,Racing,Sega,E10,Sumo Digital,6.9
Terminator Salvation,Shooter,Warner Bros. Interactive,T,GRIN,5.0
Star Fox Command,Shooter,Nintendo,E10,Nintendo EAD / Q-Games,7.2
Wayne Gretzky's 3D Hockey,Sports,Midway Games,E,William's Entertainment,8.1
Seaman,Simulation,Sega,T,VIVARIUM Inc.,8.1
Sesame Street: Once Upon A Monster,Misc,Warner Bros. Interactive,E,Double Fine Productions,8.0
Silent Hill: Origins,Action,Konami,M,Climax Group,7.8
Mystery Dungeon: Shiren the Wanderer,Role-Playing,Sega,E,ChunSoft,7.1
GT Pro Series,Racing,Ubisoft,E,MTO,3.7
Tales of Symphonia: Dawn of the New World,Role-Playing,Namco Bandai,T,Namco Tales Studio,6.8
F.E.A.R. 2: Project Origin,Shooter,Warner Bros. Interactive,M,Monolith Productions,7.9
Final Fantasy Chronicles,Role-Playing,Square,T,TOSE,9.2
We Love Katamari,Puzzle,Namco,E,Namco,8.2
Rune Factory 2: A Fantasy Harvest Moon,Role-Playing,Natsume,E,Neverland Company,7.9
Way of the Samurai 3,Action,Agetec,M,Acquire,6.5
Spectrobes: Beyond the Portals,Role-Playing,Disney Interactive Studios,E10,Jupiter Multimedia,7.3
Harry Potter and the Prisoner of Azkaban,Adventure,Electronic Arts,E,Griptonite Games,7.0
Metal Gear Solid HD Collection,Action,Konami,M,Bluepoint Games,9.1
Lair,Action,Sony Computer Entertainment,T,Factor 5,5.5
DC Universe Online,MMO,Sony Online Entertainment,T,WBIE,6.5
Alice in Wonderland,Adventure,Disney Interactive Studios,E10,Etranges Libellules,6.3
Madden NFL 2004,Sports,EA Sports,E,EA Tiburon,9.2
SoulCalibur: Broken Destiny,Fighting,Namco Bandai,T,Project Soul,8.0
Ratatouille,Platform,THQ,E,Heavy Iron Studios,5.2
Yakuza,Adventure,Sega,M,Sega,7.5
Bleach: Soul Resurreccion,Fighting,NIS America,T,Eighting,6.7
Prince of Persia Trilogy,Action,Ubisoft,M,Ubisoft,8.3
Disney's Kim Possible: Revenge of Monkey Fist,Platform,Disney Interactive Studios,E,Digital Eclipse,5.0
Dynasty Warriors,Action,Tecmo Koei,T,Omega Force,6.6
Ace Combat Zero: The Belkan War,Simulation,Namco,T,Namco,7.5
Final Fantasy II Anniversary Edition,Role-Playing,Square Enix,T,Square Enix,6.5
NHL 07,Sports,EA Sports,E10,EA Montreal,7.2
Theatrhythm: Final Fantasy,Misc,Square Enix,E10,Jupiter Multimedia,7.8
Dragon Ball Z: Supersonic Warriors,Fighting,Atari,T,Banpresto,7.1
Fire Emblem Warriors,Action,Nintendo,T,Omega Force,7.3
Rock Band Unplugged,Misc,MTV Games,T,Backbone Entertainment / Harmonix Music Systems,8.0
NHL 09,Sports,Electronic Arts,E,EA Canada,9.0
Resident Evil: Revelations,Shooter,Capcom,M,Capcom,7.0
R.U.S.E.,Strategy,Ubisoft,T,Eugen Systems,8.0
Picross DS,Puzzle,Nintendo,E,Jupiter Multimedia,8.4
Avatar: The Last Airbender,Adventure,THQ,E10,AWE Games,5.5
Goldeneye 007: Reloaded,Shooter,Activision,T,Eurocom,7.4
Gothic 3,Role-Playing,Aspyr,T,Piranha Bytes,6.8
Yakuza 3,Adventure,Sega,M,Sega,7.9
Tactics Ogre: The Knight of Lodis,Role-Playing,Atlus,E,Quest Corporation,8.5
Burnout Revenge,Racing,Electronic Arts,E10,Criterion,8.8
Hometown Story,Simulation,Natsume,E10,Toy Box,5.5
Dead or Alive Ultimate,Fighting,Tecmo,M,Team Ninja,8.1
Pokemon Art Academy,Misc,Nintendo,E,Headstrong Games,7.8
Epic Mickey: Power of Illusion,Platform,Disney Interactive Studios,E,DreamRift,6.6
Picross 3D,Puzzle,Nintendo,E,HAL Laboratory,8.7
Ridge Racer 3D,Racing,Namco Bandai,E,Namco Bandai Games,7.4
Super Monkey Ball 3D,Action,Sega,E,Sega,5.7
Rayman Advance,Platform,Ubisoft,E,Digital Eclipse,8.4
Wet,Shooter,Bethesda Softworks,M,Artificial Mind and Movement,6.9
Steel Diver,Action,Nintendo,E10,Nintendo EAD,5.6
Resident Evil: The Mercenaries 3D,Shooter,Capcom,M,Capcom,6.3
Story of Seasons: Trio of Towns,Simulation,Marvelous Interactive,E10,Marvelous Entertainment,7.9
Babysitting Mama,Simulation,Majesco,E,Cooking Mama Limited,3.8
Fire Emblem: Radiant Dawn,Strategy,Nintendo,E10,Intelligent Systems,7.7
FIFA 13,Sports,EA Sports,E,EA Canada,7.0
Mario Golf: World Tour,Sports,Nintendo,E,Camelot Software Planning,8.1
Ace Combat: Assault Horizon,Action,Namco Bandai,T,Project ACES,7.0
Star Wars Battlefront: Elite Squadron,Shooter,LucasArts,T,n-Space,5.9
Asphalt 3D,Racing,Ubisoft,E10,Konami,4.0
Grandia III,Role-Playing,Square Enix,T,Game Arts,7.5
Animal Crossing: Amiibo Festival,Party,Nintendo,E,"Nd Cube Co., Ltd.",4.8
MotorStorm: Apocalypse,Racing,Sony Computer Entertainment,T,Evolution Studios,7.6
Art Academy: Lessons for Everyone!,Misc,Nintendo,E,Headstrong Games,8.0
Tales of Legendia,Role-Playing,Namco,T,Namco / Team MelFes,7.2
Alone in the Dark,Adventure,Atari,M,Eden Studios,6.3
Yu-Gi-Oh! Forbidden Memories (JP sales),Role-Playing,Konami,E,KCEJ,6.3
Atelier Rorona: Alchemist of Arland,Role-Playing,NIS America,T,Gust,6.4
Bionic Commando,Adventure,Capcom,M,GRIN,7.0
You're in the Movies,Misc,Microsoft,E,Zoe Mode,5.1
Dark Sector,Shooter,D3 Publisher,M,Digital Extremes,7.1
A Way Out,Action,Electronic Arts,M,Hazelight,7.5
Harvest Moon 64,Simulation,Natsume,E,Toy Box Studios,7.8
Sonic Lost World,Platform,Sega,E10,Dimps Corporation,5.2
Theme Park Roller Coaster,Strategy,Electronic Arts,E,Bullfrog Productions,7.9
Children of Mana,Role-Playing,Nintendo,E10,Next Entertainment,7.0
Fantavision,Puzzle,Sony Computer Entertainment,E,SCEI,8.0
Alien Trilogy,Shooter,Acclaim Entertainment,M,Probe Entertainment Limited,8.0
Luigi's Mansion,Adventure,Nintendo,E,GREZZO,7.3
James Bond 007: Blood Stone,Action,Activision,T,Bizarre Creations,6.2
WipEout,Racing,Psygnosis,E,Psygnosis,8.0
NBA Live 07,Sports,EA Sports,E,EA Canada,6.0
ICO,Adventure,Sony Computer Entertainment,T,Team ICO,8.8
Unreal Tournament III,Shooter,Midway Games,M,Epic Games,7.8
2010 FIFA World Cup South Africa,Sports,EA Sports,E,EA Canada,6.8
Valkyrie Profile 2: Silmeria,Role-Playing,Square Enix,T,tri-Ace,8.4
Shadowrun (2007),Shooter,Microsoft Game Studios,M,FASA Studio,6.3
Dead Space Extraction,Shooter,Electronic Arts,M,Visceral Games,8.2
Doom 64,Shooter,Midway Games,M,Midway Studios San Diego,7.4
Quest 64,Role-Playing,THQ,E,Imagineer,5.4
Viva Pinata: Trouble in Paradise,Simulation,Microsoft Game Studios,E,Rare Ltd.,8.5
Silent Hill: Shattered Memories,Adventure,Konami,M,Climax Group,7.3
FlingSmash,Action,Nintendo,E,Artoon,3.8
"Warhammer 40,000: Dawn of War II",Strategy,THQ,M,Relic,8.7
Detective Pikachu,Adventure,Nintendo,E,Creatures Inc.,7.1
Knack 2,Platform,Sony Interactive Entertainment,E10,SIE Japan Studio,6.7
Two Worlds II,Role-Playing,SouthPeak Interactive,M,Reality Pump,6.5
Sonic Mania,Platform,Sega,E,PagodaWest Games,8.8
Petz Sports,Simulation,Ubisoft,E,Ubisoft Montreal,5.0
Dance Dance Revolution: Mario Mix,Simulation,Nintendo,E,Konami,7.0
Metal Gear Solid: The Twin Snakes,Action,Konami,M,Silicon Knights,8.1
Tiger Woods PGA Tour 07,Sports,EA Sports,E,EA Redwood Shores,7.1
Mat Hoffman's Pro BMX 2,Sports,Activision,T,Rainbow Studios,8.1
Metal Gear Solid: The Essential Collection,Adventure,Konami,M,Konami Computer Entertainment Japan,9.0
MX vs. ATV: Alive,Racing,THQ,E,Rainbow Studios,6.9
Iridion 3D,Shooter,Majesco,E,Shin'en GmbH,5.6
Syphon Filter: Logan's Shadow,Shooter,Sony Computer Entertainment,T,SCEA Bend Studio,8.4
Classic NES Series: Pac-Man,Puzzle,Nintendo,E,Nintendo,5.7
Dragon Ball Z: Collectible Card Game,Misc,Infogrames,E,Magellan Interactive,6.0
Brothers In Arms: D-Day,Shooter,Ubisoft,M,Gearbox Software,6.8
Disney's Kim Possible 3: Team Possible,Platform,Disney Interactive Studios,E,Artificial Mind and Movement,9.0
Red Faction: Armageddon,Shooter,THQ,M,Volition Inc.,7.0
Need for Speed: Hot Pursuit,Racing,Electronic Arts,T,Exient Entertainment,5.0
Mario Sports Superstars,Sports,Nintendo,E,Namco Bandai Games,6.0
State of Decay 2,Action-Adventure,Microsoft Studios,M,Undead Labs,7.0
Mega Man Star Force 3: Black Ace / Red Joker,Role-Playing,Capcom,E,Capcom,5.7
Boom Blox Bash Party,Puzzle,Electronic Arts,E,EA Los Angeles,8.8
Hyrule Warriors: Definitive Edition,Action,Nintendo,T,Koei Tecmo Games,8.0
Bloody Roar II,Fighting,Sony Computer Entertainment,T,Eighting / Raizing,8.2
.hack//Outbreak Part 3,Role-Playing,Bandai,T,CyberConnect2,7.1
ATV Offroad Fury Pro,Racing,Sony Computer Entertainment,E,Climax Group,7.6
Tomb Raider: Underworld,Adventure,Eidos Interactive,T,Crystal Dynamics,6.3
Enter the Matrix,Action,Atari,T,Shiny Entertainment,6.5
Dead or Alive: Dimensions,Fighting,Tecmo Koei,T,Team Ninja,7.8
Scooby-Doo! and the Spooky Swamp,Action,Warner Bros. Interactive,E10,Torus Games,7.6
Bleach: The Blade of Fate,Fighting,Sega,T,"Treasure Co., Ltd.",8.2
The Powerpuff Girls: Relish Rampage,Action,BAM! Entertainment,E,VIS Entertainment,3.8
Burnout Dominator,Racing,Electronic Arts,E10,Criterion Games,7.8
The Sims 3: Ambitions,Simulation,Electronic Arts,T,EA Redwood Shores,7.9
Area 51,Shooter,Midway Games,M,Midway Studios Austin,7.7
Enemy Territory: Quake Wars,Shooter,Activision,T,Nerve Software,6.7
Lego Batman 3: Beyond Gotham,Action,Warner Bros. Interactive Entertainment,E10,Traveller's Tales,7.4
Command & Conquer: Red Alert 3,Strategy,Bethesda Softworks,T,EA Los Angeles,7.4
Apocalypse,Action,Activision,T,Neversoft Entertainment,6.7
L.A. Noire,Adventure,Rockstar Games,M,Team Bondi,7.9
Style Savvy: Styling Star,Simulation,Nintendo,E,syn Sophia,8.5
Tekken Advance,Fighting,Namco,T,Eighting / Raizing,8.3
Shin Megami Tensei: Persona 3,Role-Playing,Atlus,M,Atlus Co.,8.7
Persona,Role-Playing,Atlus,E,Atlus Co.,8.1
Hot Wheels: Stunt Track Challenge,Racing,THQ,E,Climax Group,5.3
Bee Movie Game,Action,Activision,E,Vicarious Visions,6.0
NBA Live 2005,Sports,EA Sports,E,EA Canada,8.5
WWE Day of Reckoning,Fighting,THQ,T,Yuke's Future Media Creators,8.1
Worms: Open Warfare 2,Strategy,THQ,E10,Team17 Software / Two Tribes,8.1
Vandal Hearts,Role-Playing,Konami,M,Konami Computer Entertainment Tokyo,7.7
Sid Meier's Civilization Revolution,Strategy,2K Games,E10,Firaxis,8.2
SOCOM: U.S. Navy SEALs Fireteam Bravo 3,Shooter,Sony Computer Entertainment,T,Slant Six Games,7.5
Shin Megami Tensei: Devil Survivor Overclocked,Role-Playing,Atlus,T,Career Soft,7.6
Hey! Pikmin,Platform,Nintendo,E10,Arzest,6.8
Chocobo Racing,Racing,Square EA,E,SquareSoft,5.4
Viking: Battle for Asgard,Action,Sega,M,The Creative Assembly,6.2
Dragon Quest Heroes: Rocket Slime,Adventure,Square Enix,E,TOSE Software,8.3
Blood Omen: Legacy of Kain,Role-Playing,Crystal Dynamics,M,Silicon Knights,7.8
Star Fox: Zero,Shooter,Nintendo,E10,Nintendo EPD,6.7
Dragon Ball FighterZ,Fighting,Bandai Namco Entertainment,T,Arc System Works,9.0
SingStar Queen,Misc,Sony Computer Entertainment,T,SCEE London Studio,6.8
Tetris Axis,Puzzle,Nintendo,E,Hudson Soft,7.8
Story of Seasons,Misc,Xseed Games,E10,Marvelous,7.7
Madden NFL 12,Sports,EA Sports,E,EA Tiburon,7.0
Samurai Warriors 3,Action,Nintendo,T,Omega Force,5.1
Yu-Gi-Oh! 5D's Tag Force 4,Strategy,Konami,E,Konami,7.0
Wario World,Platform,Nintendo,E,"Treasure Co., Ltd.",7.5
2014 FIFA World Cup Brazil,Sports,EA Sports,E,EA Canada,7.3
Hyperdimension Neptunia,Role-Playing,NIS America,T,Compile Heart,5.3
Battlebots: Design & Destroy,Action,Majesco,E,Cave Barn,4.0
Eternal Darkness: Sanity's Requiem,Adventure,Nintendo,M,Silicon Knights,9.3
The Darkness,Shooter,2K Games,M,Starbreeze,8.3
Primal,Action,Sony Computer Entertainment,M,SCEE Cambridge,7.1
NiGHTS into dreams...,Platform,Sega,E,Sonic Team,9.1
Dragon Ball Z: Shin Budokai - Another Road,Fighting,Atari,T,Dimps Corporation,7.2
Crash: Mind Over Mutant,Platform,Activision,E10,Virtuos,4.8
OkamiDen,Adventure,Capcom,E10,Capcom,8.3
Mischief Makers,Platform,Nintendo,E,"Treasure Co., Ltd.",6.5
Castlevania: Dawn of Sorrow,Platform,Konami,T,Konami,8.9
Doom (2016),Shooter,Bethesda Softworks,M,id Software,8.2
Tales of the World: Radiant Mythology,Role-Playing,Namco Bandai,T,Alfa System,7.0
Atelier Totori: The Adventurer of Arland,Role-Playing,NIS America,T,Gust,7.8
Dawn of Mana,Role-Playing,Square Enix,T,Square Enix,6.3
Madden NFL 2003,Sports,EA Sports,E,EA Tiburon,9.1
Sin and Punishment: Star Successor,Shooter,Nintendo,T,"Treasure Co., Ltd.",8.4
Juiced: Eliminator,Racing,THQ,T,Juice Games,6.6
Pirates of the Caribbean: At World's End,Action,Disney Interactive Studios,T,Eurocom Entertainment Software,6.0
Command & Conquer 3: Tiberium Wars,Strategy,Electronic Arts,T,EA Los Angeles,7.6
Colony Wars,Simulation,Psygnosis,E,Psygnosis,8.8
Baldur's Gate II: Shadows of Amn,Role-Playing,Interplay,T,BioWare,9.5
Army Men: Sarge's Heroes 2,Shooter,3DO,T,3DO,6.0
Dr. Mario 64,Puzzle,Nintendo,E,Newcom,6.0
Mega Man Anniversary Collection,Platform,Capcom,E,Atomic Planet Entertainment,7.5
Call of Duty: Black Ops II,Shooter,Activision,M,Treyarch,8.6
NHL Slapshot,Sports,EA Sports,E,EA Canada,7.6
Valkyrie Profile: Covenant of the Plume,Role-Playing,Square Enix,T,tri-Ace,7.5
Sonic Gems Collection,Misc,Sega,E,Sonic Team,6.9
Castlevania: Curse of Darkness,Action,Konami,M,Konami,7.2
Vanquish,Shooter,Sega,M,PlatinumGames,8.3
Castlevania: The Dracula X Chronicles,Platform,Konami,T,Konami,8.0
Zack & Wiki: Quest for Barbaros' Treasure,Adventure,Capcom,E,Capcom,8.7
Zone of the Enders: The 2nd Runner,Simulation,Konami,M,Konami Computer Entertainment Japan,8.6
Dexter's Laboratory Deesaster Strikes,Adventure,BAM! Entertainment,E,Virtucraft,6.5
Sega Rally Championship 2,Racing,Sega,E,Sega-AM3,8.5
TimeShift,Shooter,Sierra Entertainment,M,Saber Interactive,7.0
300: March to Glory,Action,Warner Bros. Interactive,M,Collision Studios,4.9
Call of Duty: Modern Warfare: Mobilized,Shooter,Activision,T,n-Space,7.6
Command & Conquer: Red Alert,Strategy,Westwood Studios,T,Westwood Studios,7.8
NiGHTS: Journey of Dreams,Platform,Sega,E,Sonic Team,7.0
Transformers: Revenge of the Fallen,Action,Activision,E10,Savage Entertainment,3.8
Armored Core,Simulation,Sony Computer Entertainment,T,From Software,7.2
SpongeBob SquigglePants,Misc,THQ,E,WayForward Technologies,5.4
Katamari Forever,Puzzle,Namco Bandai,E,Bandai Namco Games,7.3
Madden NFL Football,Sports,EA Sports,E,EA Tiburon,4.5
Band Hero,Misc,Activision,E10,Vicarious Visions,6.0
NBA 2K9,Sports,2K Sports,E,Visual Concepts,7.0
Green Day: Rock Band,Misc,MTV Games,T,Harmonix Music Systems,7.8
Nintendo Labo: Toy-Con 03 Vehicle Kit,Racing,Nintendo,E,Nintendo EPD,7.0
Shadow Tactics: Blades of the Shogun,Strategy,Daedalic Entertainment,M,Mimimi Productions,8.3
NBA Jam,Sports,EA Sports,E,EA Canada,8.0
Rune Factory 3: A Fantasy Harvest Moon,Role-Playing,Natsume,E,Neverland Company,8.0
Naughty Bear,Action,505 Games,T,Artificial Mind and Movement,4.4
Beowulf: The Game,Action,Ubisoft,M,Ubisoft,4.9
Overlord,Adventure,Codemasters,T,Triumph Studios,7.7
Project X Zone,Role-Playing,Namco Bandai Games,T,Banpresto,6.5
The Gunstringer,Shooter,Microsoft Studios,T,Twisted Pixel Games,7.6
Power Rangers: Dino Thunder,Action,THQ,E,Pacific Coast Power & Light,5.3
Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,Action,Konami,E,Konami,7.5
Fighting Vipers,Fighting,Sega,T,Sega-AM2,8.0
Bugs Bunny: Lost in Time,Platform,Infogrames,E,Behaviour Interactive Inc.,7.0
Spore Hero,Simulation,Electronic Arts,E10,Maxis,5.8
The Urbz: Sims in the City,Simulation,Electronic Arts,T,Maxis,7.6
WWE SmackDown! vs. RAW 2006,Fighting,THQ,T,Yuke's,8.1
Star Wars: Clone Wars,Shooter,LucasArts,T,Pandemic Studios,7.3
Castlevania: Portrait of Ruin,Platform,Konami,T,Konami,8.5
Command & Conquer,Strategy,Westwood Studios,T,Westwood Studios,8.4
Harvest Moon: Save the Homeland,Simulation,Natsume,E,Victor Interactive Software,7.8
Call of Duty: Finest Hour,Shooter,Activision,T,EXAKT Entertainment,7.7
No More Heroes 2: Desperate Struggle,Action,Ubisoft,M,Grasshopper Manufacture,8.5
Etrian Odyssey IV: Legends of the Titan,Role-Playing,Atlus,T,Atlus Co.,8.2
Combat of Giants: Dinosaurs 3D,Strategy,Ubisoft,E10,Ubisoft,4.3
Bloody Roar,Fighting,Sony Computer Entertainment,T,Eighting / Raizing,8.6
FIFA Soccer 12,Sports,EA Sports,E,EA Canada,7.0
Super Monkey Ball: Step & Roll,Action,Sega,E,Sega,6.0
The House of The Dead III,Shooter,Sega,M,Wow Entertainment,6.8
Final Fantasy Crystal Chronicles: The Crystal Bearers,Adventure,Square Enix,T,Square Enix,6.7
NBA Live 09,Sports,Electronic Arts,E,EA Canada,6.1
Alpha Protocol,Role-Playing,Sega,M,Obsidian Entertainment,6.8
Donkey Konga 2,Misc,Nintendo,T,Namco,6.5
Chibi-Robo! Plug into Adventure!,Adventure,Nintendo,E10,skip Ltd.,7.4
Advance Wars: Dual Strike,Strategy,Nintendo,E,Intelligent Systems,9.0
Robert Ludlum's The Bourne Conspiracy,Action,Sierra Entertainment,T,High Moon Studios,7.6
Samurai Warriors Chronicles,Action,Tecmo Koei,T,Omega Force,5.4
Silent Hill: Homecoming,Action,Konami,M,Double Helix Games,7.4
EA Sports Active 2,Sports,Electronic Arts,E,EA Vancouver,6.3
LEGO Star Wars III: The Clone Wars,Action,LucasArts,E10,Traveller's Tales,6.3
Harry Potter: Quidditch World Cup,Sports,Electronic Arts,E,Magic Pockets,4.9
Shin Megami Tensei: Nocturne,Role-Playing,Atlus,M,Atlus Co.,8.0
Wii Sports Club,Sports,Nintendo,E,Nintendo,6.7
Raving Rabbids: Travel in Time 3D,Platform,Ubisoft,E,Ubisoft Paris,5.8
Turok: Evolution,Shooter,Acclaim Entertainment,M,Acclaim Studios Austin,7.4
Ice Age,Action,Ubisoft,E,A2M,4.2
Marvel Nemesis: Rise of the Imperfects,Fighting,Electronic Arts,T,Nihilistic Software,6.0
Saints Row: The Third,Action,THQ,M,Volition Inc.,8.3
Ghost Trick: Phantom Detective,Adventure,Capcom,T,Capcom,8.2
Ice Age: Dawn of the Dinosaurs,Platform,Activision,E,Artificial Mind and Movement,5.0
Phoenix Wright: Ace Attorney - Dual Destinies,Misc,Unknown,M,Capcom,8.1
SSX 3,Sports,EA Sports BIG,E,EA Canada,9.5
NCAA Football 11,Sports,EA Sports,E,EA Tiburon,6.4
Grandia Xtreme,Role-Playing,Enix,T,Game Arts,6.7
Virtua Tennis 2009,Sports,Sega,E,Sumo Digital,6.6
Scribblenauts: Unlimited,Puzzle,Warner Bros. Interactive Entertainment,E10,5TH Cell,7.0
Pro Evolution Soccer 2011 3D,Sports,Konami,E,Konami,7.5
Pokemon Channel,Adventure,Nintendo,E,Ambrella,5.2
NBA 2K7,Sports,2K Sports,E,Visual Concepts,8.1
Hatsune Miku: Project Mirai DX,Misc,Sega,E10,Sega,7.5
The Golden Compass,Adventure,Sega,E10,Shiny Entertainment,2.8
NBA 2K10,Sports,2K Sports,E,Visual Concepts,5.1
Batman: Arkham City Armored Edition,Action,Warner Bros. Interactive Entertainment,T,Rocksteady Studios,8.6
EA Sports MMA,Fighting,EA Sports,T,EA Tiburon,7.6
